shipment_id,origin_node_id,destination_node_id,volume_units,priority_level,baseline_cost_usd
S_003132,NODE_0236,NODE_0245,6,Medium,2933
S_003133,NODE_0097,NODE_0156,7,High,3306
S_003134,NODE_0155,NODE_0236,17,Medium,1849
S_003135,NODE_0192,NODE_0185,16,Low,3265
S_003136,NODE_0207,NODE_0157,8,High,852
S_003137,NODE_0080,NODE_0292,2,Low,2713
S_003138,NODE_0273,NODE_0009,21,Medium,1526
S_003139,NODE_0150,NODE_0241,19,Medium,914
S_003140,NODE_0015,NODE_0025,19,Medium,577
S_003141,NODE_0033,NODE_0214,23,Medium,4456
S_003142,NODE_0116,NODE_0244,14,Low,2859
S_003143,NODE_0085,NODE_0207,13,High,1633
S_003144,NODE_0064,NODE_0187,9,High,1759
S_003145,NODE_0016,NODE_0113,14,High,2391
S_003146,NODE_0027,NODE_0043,23,Medium,980
S_003147,NODE_0051,NODE_0170,5,Medium,2480
S_003148,NODE_0055,NODE_0058,25,Medium,2010
S_003149,NODE_0093,NODE_0202,10,Low,2618
S_003150,NODE_0251,NODE_0168,14,High,604
S_003151,NODE_0005,NODE_0033,17,Medium,1531
S_003152,NODE_0114,NODE_0111,11,High,4821
S_003153,NODE_0139,NODE_0229,26,Medium,1840
S_003154,NODE_0080,NODE_0294,18,High,2485
S_003155,NODE_0165,NODE_0213,22,Medium,4442
S_003156,NODE_0244,NODE_0042,12,Low,662
S_003157,NODE_0086,NODE_0085,14,Low,2967
S_003158,NODE_0238,NODE_0120,13,Medium,586
S_003159,NODE_0021,NODE_0103,5,High,630
S_003160,NODE_0294,NODE_0019,23,High,955
S_003161,NODE_0221,NODE_0153,27,Medium,3830
S_003162,NODE_0034,NODE_0159,10,Low,4199
S_003163,NODE_0257,NODE_0250,8,High,3161
S_003164,NODE_0162,NODE_0133,22,Low,2827
S_003165,NODE_0090,NODE_0127,4,Medium,4536
S_003166,NODE_0073,NODE_0031,24,Medium,4128
S_003167,NODE_0186,NODE_0137,19,Low,2109
S_003168,NODE_0156,NODE_0118,22,High,3778
S_003169,NODE_0009,NODE_0141,11,Low,2000
S_003170,NODE_0177,NODE_0089,17,Medium,2322
S_003171,NODE_0171,NODE_0233,7,Low,4685
S_003172,NODE_0050,NODE_0113,8,Low,4443
S_003173,NODE_0119,NODE_0141,11,Low,2205
S_003174,NODE_0025,NODE_0092,8,Medium,3041
S_003175,NODE_0051,NODE_0091,5,Medium,4396
S_003176,NODE_0129,NODE_0011,21,High,4913
S_003177,NODE_0191,NODE_0097,23,Medium,1788
S_003178,NODE_0028,NODE_0123,8,Medium,867
S_003179,NODE_0165,NODE_0037,13,Low,1528
S_003180,NODE_0127,NODE_0067,11,Low,732
S_003181,NODE_0249,NODE_0045,12,Medium,3156
S_003182,NODE_0273,NODE_0255,2,High,2685
S_003183,NODE_0026,NODE_0139,5,Low,2950
S_003184,NODE_0174,NODE_0201,10,Low,1144
S_003185,NODE_0080,NODE_0190,27,Medium,1217
S_003186,NODE_0067,NODE_0164,8,High,791
S_003187,NODE_0248,NODE_0264,3,High,1246
S_003188,NODE_0127,NODE_0176,29,Low,3361
S_003189,NODE_0114,NODE_0158,20,Medium,1060
S_003190,NODE_0240,NODE_0056,11,High,4573
S_003191,NODE_0160,NODE_0183,16,Low,3713
S_003192,NODE_0221,NODE_0118,6,High,1576
S_003193,NODE_0142,NODE_0209,8,Low,4027
S_003194,NODE_0061,NODE_0210,5,Low,4894
S_003195,NODE_0186,NODE_0221,8,Medium,1576
S_003196,NODE_0004,NODE_0000,15,Medium,1099
S_003197,NODE_0160,NODE_0021,10,Low,948
S_003198,NODE_0160,NODE_0287,22,Medium,4603
S_003199,NODE_0183,NODE_0215,20,Medium,4273
S_003200,NODE_0039,NODE_0156,7,High,2267
S_003201,NODE_0216,NODE_0012,30,High,844
S_003202,NODE_0019,NODE_0055,2,Low,2830
S_003203,NODE_0213,NODE_0049,28,Low,2273
S_003204,NODE_0076,NODE_0248,27,High,4796
S_003205,NODE_0256,NODE_0285,4,High,2196
S_003206,NODE_0019,NODE_0143,26,Medium,1438
S_003207,NODE_0197,NODE_0124,18,High,1432
S_003208,NODE_0208,NODE_0260,16,High,4888
S_003209,NODE_0180,NODE_0045,17,High,3393
S_003210,NODE_0215,NODE_0023,12,High,788
S_003211,NODE_0195,NODE_0171,13,High,4893
S_003212,NODE_0082,NODE_0194,16,Low,4792
S_003213,NODE_0017,NODE_0006,16,Low,4499
S_003214,NODE_0080,NODE_0000,24,High,1419
S_003215,NODE_0148,NODE_0229,5,High,2082
S_003216,NODE_0234,NODE_0107,12,Medium,2816
S_003217,NODE_0009,NODE_0238,17,Low,735
S_003218,NODE_0273,NODE_0113,2,Medium,4132
S_003219,NODE_0266,NODE_0299,21,High,3541
S_003220,NODE_0052,NODE_0130,12,Medium,4994
S_003221,NODE_0104,NODE_0210,15,Low,2631
S_003222,NODE_0198,NODE_0246,9,High,789
S_003223,NODE_0222,NODE_0194,17,High,3923
S_003224,NODE_0230,NODE_0190,3,High,3265
S_003225,NODE_0251,NODE_0051,3,Medium,2993
S_003226,NODE_0181,NODE_0220,2,Medium,3493
S_003227,NODE_0205,NODE_0106,10,Low,1232
S_003228,NODE_0257,NODE_0024,30,High,4095
S_003229,NODE_0107,NODE_0075,1,High,765
S_003230,NODE_0068,NODE_0178,17,Medium,4010
S_003231,NODE_0169,NODE_0109,8,Medium,4406
S_003232,NODE_0246,NODE_0123,1,High,2138
S_003233,NODE_0050,NODE_0193,16,High,4440
S_003234,NODE_0055,NODE_0082,27,Medium,1382
S_003235,NODE_0190,NODE_0144,18,Medium,1759
S_003236,NODE_0006,NODE_0052,5,Medium,971
S_003237,NODE_0070,NODE_0191,27,Medium,3260
S_003238,NODE_0164,NODE_0012,22,Low,3302
S_003239,NODE_0151,NODE_0016,17,High,798
S_003240,NODE_0288,NODE_0281,27,Low,4563
S_003241,NODE_0205,NODE_0234,8,High,4677
S_003242,NODE_0244,NODE_0069,10,Medium,1297
S_003243,NODE_0200,NODE_0109,1,Low,2810
S_003244,NODE_0127,NODE_0269,8,High,986
S_003245,NODE_0014,NODE_0015,19,Low,2884
S_003246,NODE_0114,NODE_0160,6,High,3016
S_003247,NODE_0115,NODE_0009,16,High,2777
S_003248,NODE_0054,NODE_0224,19,High,3881
S_003249,NODE_0160,NODE_0138,14,Medium,1750
S_003250,NODE_0262,NODE_0254,23,Low,3442
S_003251,NODE_0051,NODE_0267,20,Medium,1784
S_003252,NODE_0074,NODE_0172,5,Medium,3181
S_003253,NODE_0206,NODE_0028,1,Low,1543
S_003254,NODE_0127,NODE_0019,5,Low,2850
S_003255,NODE_0019,NODE_0190,13,High,4334
S_003256,NODE_0231,NODE_0052,6,Medium,1145
S_003257,NODE_0188,NODE_0265,19,High,856
S_003258,NODE_0134,NODE_0052,30,High,1859
S_003259,NODE_0259,NODE_0006,11,Low,3881
S_003260,NODE_0206,NODE_0220,2,High,4942
S_003261,NODE_0058,NODE_0092,7,High,1541
S_003262,NODE_0249,NODE_0269,18,Medium,2756
S_003263,NODE_0248,NODE_0017,19,High,3626
S_003264,NODE_0099,NODE_0213,3,Medium,1651
S_003265,NODE_0242,NODE_0200,20,Medium,2808
S_003266,NODE_0155,NODE_0079,1,Low,1811
S_003267,NODE_0132,NODE_0284,5,Medium,4896
S_003268,NODE_0278,NODE_0201,7,High,1077
S_003269,NODE_0125,NODE_0236,8,Medium,1129
S_003270,NODE_0153,NODE_0187,2,Low,1103
S_003271,NODE_0056,NODE_0272,2,High,1749
S_003272,NODE_0194,NODE_0062,30,Medium,1495
S_003273,NODE_0127,NODE_0293,14,Low,3639
S_003274,NODE_0043,NODE_0012,9,Medium,1257
S_003275,NODE_0256,NODE_0290,27,High,1516
S_003276,NODE_0052,NODE_0297,26,High,1525
S_003277,NODE_0161,NODE_0193,22,High,1671
S_003278,NODE_0155,NODE_0248,14,High,2231
S_003279,NODE_0148,NODE_0032,2,Low,2644
S_003280,NODE_0040,NODE_0143,3,Low,1071
S_003281,NODE_0264,NODE_0053,4,High,1348
S_003282,NODE_0159,NODE_0004,11,Low,2396
S_003283,NODE_0080,NODE_0161,21,Low,4144
S_003284,NODE_0001,NODE_0158,10,Medium,815
S_003285,NODE_0257,NODE_0184,14,Low,2751
S_003286,NODE_0024,NODE_0197,15,Low,2924
S_003287,NODE_0257,NODE_0234,17,Low,1066
S_003288,NODE_0011,NODE_0101,4,Medium,3397
S_003289,NODE_0199,NODE_0139,11,Medium,1525
S_003290,NODE_0078,NODE_0234,11,High,4369
S_003291,NODE_0137,NODE_0027,15,High,2693
S_003292,NODE_0013,NODE_0113,7,Medium,2675
S_003293,NODE_0132,NODE_0297,20,High,4184
S_003294,NODE_0001,NODE_0117,8,High,1372
S_003295,NODE_0117,NODE_0201,24,High,2866
S_003296,NODE_0045,NODE_0095,27,High,3813
S_003297,NODE_0153,NODE_0036,1,Medium,638
S_003298,NODE_0114,NODE_0085,14,Medium,3372
S_003299,NODE_0119,NODE_0033,23,High,872
S_003300,NODE_0178,NODE_0250,30,Medium,2477
S_003301,NODE_0044,NODE_0018,3,Low,4873
S_003302,NODE_0207,NODE_0170,10,Medium,1275
S_003303,NODE_0084,NODE_0164,8,Medium,806
S_003304,NODE_0198,NODE_0147,1,Low,2801
S_003305,NODE_0225,NODE_0148,17,Medium,4300
S_003306,NODE_0153,NODE_0287,13,High,4750
S_003307,NODE_0139,NODE_0260,9,High,1068
S_003308,NODE_0239,NODE_0006,29,High,2518
S_003309,NODE_0207,NODE_0054,1,Low,4235
S_003310,NODE_0239,NODE_0002,25,Low,4141
S_003311,NODE_0248,NODE_0113,21,Medium,3065
S_003312,NODE_0293,NODE_0158,20,Low,2154
S_003313,NODE_0018,NODE_0227,17,Low,1406
S_003314,NODE_0037,NODE_0226,4,High,3966
S_003315,NODE_0026,NODE_0018,9,High,693
S_003316,NODE_0087,NODE_0047,9,Medium,2906
S_003317,NODE_0044,NODE_0182,11,High,3964
S_003318,NODE_0229,NODE_0143,8,Low,2411
S_003319,NODE_0265,NODE_0155,22,High,3835
S_003320,NODE_0175,NODE_0191,6,Low,1392
S_003321,NODE_0245,NODE_0013,27,Low,2418
S_003322,NODE_0184,NODE_0124,30,Low,953
S_003323,NODE_0159,NODE_0299,19,Low,3651
S_003324,NODE_0206,NODE_0178,7,High,3661
S_003325,NODE_0057,NODE_0244,21,Medium,2428
S_003326,NODE_0053,NODE_0232,7,High,2985
S_003327,NODE_0218,NODE_0079,9,High,4557
S_003328,NODE_0077,NODE_0100,26,High,3358
S_003329,NODE_0269,NODE_0192,28,Medium,2495
S_003330,NODE_0078,NODE_0245,22,Medium,4212
S_003331,NODE_0047,NODE_0133,23,Low,2477
S_003332,NODE_0140,NODE_0295,7,Low,4445
S_003333,NODE_0199,NODE_0225,30,Low,4026
S_003334,NODE_0003,NODE_0187,12,High,1329
S_003335,NODE_0244,NODE_0117,27,Medium,4288
S_003336,NODE_0064,NODE_0060,29,High,1494
S_003337,NODE_0198,NODE_0069,11,Low,3721
S_003338,NODE_0285,NODE_0096,30,Medium,2654
S_003339,NODE_0201,NODE_0154,13,Low,4883
S_003340,NODE_0229,NODE_0007,4,Medium,3184
S_003341,NODE_0184,NODE_0248,1,Low,2444
S_003342,NODE_0128,NODE_0067,16,High,1311
S_003343,NODE_0276,NODE_0202,13,High,1736
S_003344,NODE_0185,NODE_0164,5,High,948
S_003345,NODE_0168,NODE_0012,20,Low,3690
S_003346,NODE_0027,NODE_0003,2,High,1157
S_003347,NODE_0056,NODE_0028,3,Medium,3974
S_003348,NODE_0037,NODE_0212,3,High,4265
S_003349,NODE_0098,NODE_0287,9,Medium,4712
S_003350,NODE_0041,NODE_0071,3,Low,509
S_003351,NODE_0024,NODE_0284,17,Low,2082
S_003352,NODE_0271,NODE_0155,22,Medium,919
S_003353,NODE_0287,NODE_0207,16,Low,2110
S_003354,NODE_0111,NODE_0037,2,Medium,2649
S_003355,NODE_0270,NODE_0063,16,High,4319
S_003356,NODE_0125,NODE_0211,28,Medium,3096
S_003357,NODE_0214,NODE_0035,20,Low,1535
S_003358,NODE_0036,NODE_0271,18,Low,1644
S_003359,NODE_0010,NODE_0210,7,Low,4811
S_003360,NODE_0203,NODE_0147,4,Medium,3649
S_003361,NODE_0032,NODE_0114,27,Low,1774
S_003362,NODE_0097,NODE_0211,9,Low,4074
S_003363,NODE_0122,NODE_0216,17,Low,3095
S_003364,NODE_0033,NODE_0211,28,Medium,4059
S_003365,NODE_0140,NODE_0007,27,Low,1707
S_003366,NODE_0115,NODE_0295,22,Low,2368
S_003367,NODE_0091,NODE_0175,5,High,1722
S_003368,NODE_0205,NODE_0232,30,Low,1932
S_003369,NODE_0194,NODE_0123,15,High,2630
S_003370,NODE_0290,NODE_0164,28,Low,2027
S_003371,NODE_0160,NODE_0094,30,High,3895
S_003372,NODE_0131,NODE_0132,10,High,4761
S_003373,NODE_0142,NODE_0127,26,High,4016
S_003374,NODE_0277,NODE_0222,17,Low,1451
S_003375,NODE_0038,NODE_0158,26,Low,2308
S_003376,NODE_0023,NODE_0218,9,Low,4757
S_003377,NODE_0012,NODE_0164,18,Medium,4423
S_003378,NODE_0043,NODE_0170,11,High,3348
S_003379,NODE_0028,NODE_0198,23,Low,4444
S_003380,NODE_0271,NODE_0245,30,High,927
S_003381,NODE_0087,NODE_0182,19,Low,1744
S_003382,NODE_0008,NODE_0136,13,Low,4333
S_003383,NODE_0086,NODE_0059,14,Low,3750
S_003384,NODE_0202,NODE_0011,7,Low,2058
S_003385,NODE_0165,NODE_0260,10,Low,4884
S_003386,NODE_0003,NODE_0089,20,Medium,3323
S_003387,NODE_0290,NODE_0250,15,Low,4230
S_003388,NODE_0292,NODE_0100,20,Medium,4504
S_003389,NODE_0296,NODE_0161,25,Medium,1052
S_003390,NODE_0288,NODE_0074,9,High,4198
S_003391,NODE_0137,NODE_0043,3,Low,4427
S_003392,NODE_0110,NODE_0200,30,Medium,597
S_003393,NODE_0111,NODE_0270,14,Low,3409
S_003394,NODE_0201,NODE_0237,28,Medium,1352
S_003395,NODE_0052,NODE_0082,12,High,2889
S_003396,NODE_0082,NODE_0105,7,Low,618
S_003397,NODE_0278,NODE_0021,12,Medium,2541
S_003398,NODE_0016,NODE_0260,23,Low,1860
S_003399,NODE_0129,NODE_0286,5,High,4320
S_003400,NODE_0114,NODE_0087,26,Low,822
S_003401,NODE_0241,NODE_0267,17,Low,1181
S_003402,NODE_0087,NODE_0225,8,High,3996
S_003403,NODE_0180,NODE_0148,18,Medium,1723
S_003404,NODE_0094,NODE_0001,16,Low,553
S_003405,NODE_0032,NODE_0229,28,Low,2916
S_003406,NODE_0070,NODE_0278,16,Medium,1068
S_003407,NODE_0223,NODE_0082,16,High,4021
S_003408,NODE_0107,NODE_0202,11,Low,1786
S_003409,NODE_0167,NODE_0180,11,Low,659
S_003410,NODE_0009,NODE_0186,29,Low,765
S_003411,NODE_0262,NODE_0058,20,Medium,4905
S_003412,NODE_0131,NODE_0065,5,Medium,1916
S_003413,NODE_0106,NODE_0024,1,Low,3927
S_003414,NODE_0005,NODE_0231,5,Low,2471
S_003415,NODE_0164,NODE_0019,5,High,4833
S_003416,NODE_0118,NODE_0001,23,Low,2725
S_003417,NODE_0072,NODE_0140,7,Medium,3210
S_003418,NODE_0104,NODE_0294,4,Medium,1659
S_003419,NODE_0286,NODE_0015,28,High,1416
S_003420,NODE_0212,NODE_0202,8,Low,3957
S_003421,NODE_0218,NODE_0197,27,High,4360
S_003422,NODE_0156,NODE_0004,8,Low,511
S_003423,NODE_0130,NODE_0191,9,Medium,1026
S_003424,NODE_0009,NODE_0199,4,Medium,3702
S_003425,NODE_0135,NODE_0297,15,Low,750
S_003426,NODE_0279,NODE_0147,10,High,3213
S_003427,NODE_0282,NODE_0014,4,Medium,1278
S_003428,NODE_0250,NODE_0208,10,Low,3882
S_003429,NODE_0087,NODE_0264,1,High,1561
S_003430,NODE_0151,NODE_0049,4,Medium,549
S_003431,NODE_0162,NODE_0009,21,High,3841
S_003432,NODE_0293,NODE_0212,4,High,2098
S_003433,NODE_0062,NODE_0168,27,Low,3214
S_003434,NODE_0190,NODE_0081,23,Low,1832
S_003435,NODE_0068,NODE_0282,30,Low,3157
S_003436,NODE_0257,NODE_0280,7,Medium,4145
S_003437,NODE_0155,NODE_0120,12,Medium,969
S_003438,NODE_0156,NODE_0254,13,Low,3284
S_003439,NODE_0101,NODE_0186,2,Low,1212
S_003440,NODE_0059,NODE_0168,25,Low,3159
S_003441,NODE_0163,NODE_0259,22,Medium,1987
S_003442,NODE_0237,NODE_0228,23,High,4909
S_003443,NODE_0090,NODE_0205,2,Low,1175
S_003444,NODE_0227,NODE_0141,18,High,653
S_003445,NODE_0121,NODE_0010,9,Medium,4871
S_003446,NODE_0259,NODE_0003,23,High,4357
S_003447,NODE_0060,NODE_0278,14,Low,3035
S_003448,NODE_0067,NODE_0091,20,Low,3514
S_003449,NODE_0168,NODE_0151,22,High,3485
S_003450,NODE_0092,NODE_0023,11,High,3388
S_003451,NODE_0288,NODE_0208,15,Medium,4144
S_003452,NODE_0253,NODE_0045,4,High,2043
S_003453,NODE_0229,NODE_0280,8,Low,3002
S_003454,NODE_0169,NODE_0239,14,Low,4122
S_003455,NODE_0128,NODE_0166,25,High,1352
S_003456,NODE_0044,NODE_0199,1,High,3421
S_003457,NODE_0271,NODE_0292,15,Low,1393
S_003458,NODE_0178,NODE_0085,6,Low,2180
S_003459,NODE_0103,NODE_0194,23,High,3579
S_003460,NODE_0031,NODE_0003,30,High,2103
S_003461,NODE_0139,NODE_0234,14,High,1076
S_003462,NODE_0066,NODE_0259,21,High,4728
S_003463,NODE_0116,NODE_0003,22,Medium,2800
S_003464,NODE_0199,NODE_0054,24,Low,2518
S_003465,NODE_0292,NODE_0245,19,High,1537
S_003466,NODE_0238,NODE_0053,21,Medium,3727
S_003467,NODE_0024,NODE_0112,7,High,4479
S_003468,NODE_0276,NODE_0265,22,Medium,1692
S_003469,NODE_0262,NODE_0187,24,High,4695
S_003470,NODE_0203,NODE_0262,21,Low,4973
S_003471,NODE_0132,NODE_0120,19,Medium,3743
S_003472,NODE_0124,NODE_0026,23,High,570
S_003473,NODE_0002,NODE_0240,8,Medium,2831
S_003474,NODE_0298,NODE_0152,26,Medium,3061
S_003475,NODE_0236,NODE_0129,28,Medium,2770
S_003476,NODE_0056,NODE_0022,15,Medium,1895
S_003477,NODE_0218,NODE_0069,13,High,3312
S_003478,NODE_0145,NODE_0118,10,Medium,3405
S_003479,NODE_0290,NODE_0055,23,Medium,753
S_003480,NODE_0132,NODE_0127,11,High,4722
S_003481,NODE_0107,NODE_0264,11,High,943
S_003482,NODE_0236,NODE_0293,14,Medium,4647
S_003483,NODE_0160,NODE_0230,17,Low,4570
S_003484,NODE_0168,NODE_0213,22,High,1090
S_003485,NODE_0193,NODE_0244,17,Medium,2286
S_003486,NODE_0156,NODE_0019,16,High,2224
S_003487,NODE_0029,NODE_0226,21,High,1301
S_003488,NODE_0238,NODE_0198,4,High,2083
S_003489,NODE_0161,NODE_0013,21,High,521
S_003490,NODE_0251,NODE_0260,18,Low,3677
S_003491,NODE_0298,NODE_0080,5,Low,2116
S_003492,NODE_0256,NODE_0164,10,Low,2435
S_003493,NODE_0096,NODE_0209,19,High,3285
S_003494,NODE_0066,NODE_0283,11,High,854
S_003495,NODE_0095,NODE_0114,3,Low,3716
S_003496,NODE_0161,NODE_0100,6,Medium,2448
S_003497,NODE_0160,NODE_0169,26,Low,2832
S_003498,NODE_0230,NODE_0079,9,High,939
S_003499,NODE_0096,NODE_0071,5,Low,2694
S_003500,NODE_0246,NODE_0249,3,Medium,3972
S_003501,NODE_0168,NODE_0017,19,Low,3424
S_003502,NODE_0160,NODE_0188,12,High,4198
S_003503,NODE_0021,NODE_0076,2,Low,3867
S_003504,NODE_0058,NODE_0240,9,Low,2093
S_003505,NODE_0214,NODE_0158,9,Medium,2745
S_003506,NODE_0240,NODE_0200,4,Low,1382
S_003507,NODE_0282,NODE_0288,8,High,1263
S_003508,NODE_0075,NODE_0244,22,High,616
S_003509,NODE_0214,NODE_0166,1,Medium,3819
S_003510,NODE_0052,NODE_0078,6,Low,4932
S_003511,NODE_0121,NODE_0013,12,Medium,2925
S_003512,NODE_0145,NODE_0214,18,High,3389
S_003513,NODE_0127,NODE_0002,30,Medium,3539
S_003514,NODE_0189,NODE_0165,26,Medium,3227
S_003515,NODE_0026,NODE_0064,14,Low,3226
S_003516,NODE_0219,NODE_0003,16,Medium,4491
S_003517,NODE_0275,NODE_0159,30,Low,2401
S_003518,NODE_0070,NODE_0249,14,Low,1005
S_003519,NODE_0134,NODE_0210,2,Low,4756
S_003520,NODE_0091,NODE_0125,13,High,3588
S_003521,NODE_0072,NODE_0217,29,High,642
S_003522,NODE_0094,NODE_0076,2,High,4138
S_003523,NODE_0191,NODE_0172,22,Low,3780
S_003524,NODE_0053,NODE_0234,25,High,804
S_003525,NODE_0221,NODE_0236,1,High,1049
S_003526,NODE_0174,NODE_0055,6,Low,957
S_003527,NODE_0106,NODE_0299,28,Low,2571
S_003528,NODE_0158,NODE_0016,15,Medium,4396
S_003529,NODE_0083,NODE_0058,13,Low,1105
S_003530,NODE_0282,NODE_0099,22,Low,2394
S_003531,NODE_0037,NODE_0080,19,Medium,1701
S_003532,NODE_0057,NODE_0001,28,Medium,2337
S_003533,NODE_0012,NODE_0245,3,Low,1919
S_003534,NODE_0213,NODE_0021,28,Low,1531
S_003535,NODE_0074,NODE_0261,8,High,4295
S_003536,NODE_0227,NODE_0143,6,Medium,943
S_003537,NODE_0161,NODE_0146,20,High,3155
S_003538,NODE_0251,NODE_0277,18,Medium,1864
S_003539,NODE_0280,NODE_0074,2,Medium,2085
S_003540,NODE_0077,NODE_0081,23,High,4747
S_003541,NODE_0013,NODE_0040,6,Medium,934
S_003542,NODE_0149,NODE_0132,14,High,3933
S_003543,NODE_0187,NODE_0257,19,Medium,1625
S_003544,NODE_0138,NODE_0251,14,Low,3915
S_003545,NODE_0009,NODE_0218,29,Medium,4104
S_003546,NODE_0079,NODE_0131,30,Medium,1949
S_003547,NODE_0185,NODE_0236,7,Medium,4315
S_003548,NODE_0128,NODE_0240,16,High,4893
S_003549,NODE_0133,NODE_0007,15,Low,2733
S_003550,NODE_0213,NODE_0162,16,Medium,4253
S_003551,NODE_0027,NODE_0222,3,Low,4710
S_003552,NODE_0256,NODE_0232,30,Low,4970
S_003553,NODE_0156,NODE_0079,13,High,1002
S_003554,NODE_0069,NODE_0262,26,Low,3785
S_003555,NODE_0036,NODE_0193,9,Low,4084
S_003556,NODE_0013,NODE_0000,11,Low,4536
S_003557,NODE_0038,NODE_0264,14,Low,3241
S_003558,NODE_0198,NODE_0203,18,High,586
S_003559,NODE_0103,NODE_0038,23,High,3788
S_003560,NODE_0193,NODE_0156,16,High,3512
S_003561,NODE_0032,NODE_0073,15,High,4790
S_003562,NODE_0097,NODE_0063,29,Low,2650
S_003563,NODE_0068,NODE_0285,22,Medium,2451
S_003564,NODE_0191,NODE_0138,3,Medium,647
S_003565,NODE_0043,NODE_0295,20,Low,2643
S_003566,NODE_0284,NODE_0010,17,Medium,522
S_003567,NODE_0060,NODE_0241,1,High,4714
S_003568,NODE_0204,NODE_0248,28,Low,3506
S_003569,NODE_0087,NODE_0020,16,Medium,1347
S_003570,NODE_0028,NODE_0241,27,Medium,976
S_003571,NODE_0145,NODE_0115,8,Medium,4988
S_003572,NODE_0296,NODE_0190,24,Medium,3607
S_003573,NODE_0231,NODE_0077,21,Medium,3877
S_003574,NODE_0042,NODE_0027,11,Low,1250
S_003575,NODE_0017,NODE_0292,30,Low,919
S_003576,NODE_0240,NODE_0026,27,Low,4566
S_003577,NODE_0284,NODE_0185,1,High,1946
S_003578,NODE_0006,NODE_0190,2,Low,3350
S_003579,NODE_0147,NODE_0289,16,Low,2381
S_003580,NODE_0089,NODE_0016,3,Low,1910
S_003581,NODE_0240,NODE_0186,29,High,4377
S_003582,NODE_0137,NODE_0235,22,High,3234
S_003583,NODE_0117,NODE_0216,11,High,4197
S_003584,NODE_0158,NODE_0130,27,Low,3338
S_003585,NODE_0077,NODE_0196,22,High,2612
S_003586,NODE_0084,NODE_0028,10,Low,3813
S_003587,NODE_0145,NODE_0057,12,High,2230
S_003588,NODE_0225,NODE_0149,2,High,3501
S_003589,NODE_0047,NODE_0096,8,Medium,2382
S_003590,NODE_0227,NODE_0216,26,Medium,4164
S_003591,NODE_0194,NODE_0273,4,High,3586
S_003592,NODE_0002,NODE_0271,11,Medium,4566
S_003593,NODE_0045,NODE_0234,10,High,880
S_003594,NODE_0185,NODE_0266,10,High,3702
S_003595,NODE_0264,NODE_0260,3,Medium,2735
S_003596,NODE_0017,NODE_0263,2,Low,3264
S_003597,NODE_0257,NODE_0205,6,Medium,869
S_003598,NODE_0182,NODE_0227,9,Medium,3209
S_003599,NODE_0013,NODE_0289,20,High,4077
S_003600,NODE_0107,NODE_0093,9,Medium,2494
S_003601,NODE_0162,NODE_0074,15,High,1395
S_003602,NODE_0049,NODE_0059,3,High,964
S_003603,NODE_0265,NODE_0190,26,High,1080
S_003604,NODE_0273,NODE_0128,14,High,3975
S_003605,NODE_0261,NODE_0283,22,High,3133
S_003606,NODE_0113,NODE_0084,3,Low,3424
S_003607,NODE_0295,NODE_0210,4,High,2217
S_003608,NODE_0026,NODE_0232,24,High,2126
S_003609,NODE_0140,NODE_0272,1,Low,1779
S_003610,NODE_0075,NODE_0214,9,Low,3335
S_003611,NODE_0253,NODE_0068,1,Medium,3218
S_003612,NODE_0151,NODE_0279,27,Low,4735
S_003613,NODE_0247,NODE_0280,28,Low,1654
S_003614,NODE_0032,NODE_0144,16,High,2592
S_003615,NODE_0276,NODE_0143,15,Medium,3666
S_003616,NODE_0002,NODE_0150,6,High,2530
S_003617,NODE_0233,NODE_0053,16,High,4986
S_003618,NODE_0129,NODE_0242,26,Low,1160
S_003619,NODE_0134,NODE_0220,3,Medium,2000
S_003620,NODE_0255,NODE_0172,18,Low,2723
S_003621,NODE_0176,NODE_0073,20,Low,3971
S_003622,NODE_0228,NODE_0219,20,High,4747
S_003623,NODE_0232,NODE_0277,17,Medium,4355
S_003624,NODE_0169,NODE_0150,9,Medium,4700
S_003625,NODE_0132,NODE_0231,25,Medium,1067
S_003626,NODE_0120,NODE_0142,1,Low,1615
S_003627,NODE_0297,NODE_0109,14,Low,3189
S_003628,NODE_0222,NODE_0093,23,Medium,3226
S_003629,NODE_0032,NODE_0297,7,Medium,3587
S_003630,NODE_0127,NODE_0264,20,Low,1408
S_003631,NODE_0078,NODE_0142,27,High,2845
S_003632,NODE_0150,NODE_0245,20,Low,3956
S_003633,NODE_0178,NODE_0208,4,Low,3450
S_003634,NODE_0209,NODE_0283,26,Medium,1614
S_003635,NODE_0067,NODE_0122,28,Low,4312
S_003636,NODE_0014,NODE_0214,11,High,2567
S_003637,NODE_0265,NODE_0015,28,Medium,2401
S_003638,NODE_0052,NODE_0193,2,Low,1569
S_003639,NODE_0230,NODE_0153,8,Low,933
S_003640,NODE_0109,NODE_0225,22,Low,4530
S_003641,NODE_0034,NODE_0274,14,High,1826
S_003642,NODE_0145,NODE_0152,15,Medium,3927
S_003643,NODE_0096,NODE_0032,26,Low,1565
S_003644,NODE_0039,NODE_0107,18,High,617
S_003645,NODE_0251,NODE_0278,28,Low,4499
S_003646,NODE_0276,NODE_0024,29,Medium,3909
S_003647,NODE_0039,NODE_0163,23,Medium,3340
S_003648,NODE_0261,NODE_0169,17,Medium,3585
S_003649,NODE_0118,NODE_0181,14,Medium,2928
S_003650,NODE_0040,NODE_0267,30,Low,1853
